,customer_id,basket,date_of_purchase
647,C20,"[{'product_id': 'P52', 'price': 560}, {'product_id': 'P50', 'price': 1948}, {'product_id': 'P53', 'price': 174}]",2019-02-04 19:03:00
648,C136,"[{'product_id': 'P30', 'price': 286}, {'product_id': 'P26', 'price': 1780}, {'product_id': 'P34', 'price': 401}]",2019-02-03 10:53:00
649,C130,"[{'product_id': 'P18', 'price': 264}, {'product_id': 'P19', 'price': 891}]",2019-02-03 03:41:00
650,C120,"[{'product_id': 'P15', 'price': 171}]",2019-02-03 13:36:00
651,C103,"[{'product_id': 'P23', 'price': 1436}]",2019-02-03 18:20:00
652,C98,"[{'product_id': 'P39', 'price': 925}]",2019-02-03 11:50:00
653,C94,"[{'product_id': 'P48', 'price': 1917}, {'product_id': 'P52', 'price': 288}]",2019-02-03 13:30:00
654,C84,"[{'product_id': 'P36', 'price': 1676}, {'product_id': 'P37', 'price': 1291}, {'product_id': 'P37', 'price': 1710}]",2019-02-03 18:25:00
655,C56,"[{'product_id': 'P38', 'price': 51}]",2019-02-03 10:42:00
656,C54,"[{'product_id': 'P34', 'price': 463}, {'product_id': 'P28', 'price': 1371}]",2019-02-03 05:40:00
657,C53,"[{'product_id': 'P48', 'price': 1107}]",2019-02-03 04:57:00
658,C47,"[{'product_id': 'P14', 'price': 298}, {'product_id': 'P14', 'price': 1814}]",2019-02-03 21:33:00
659,C44,"[{'product_id': 'P37', 'price': 1022}]",2019-02-03 15:39:00
660,C36,"[{'product_id': 'P30', 'price': 672}, {'product_id': 'P31', 'price': 877}]",2019-02-03 05:57:00
661,C34,"[{'product_id': 'P55', 'price': 1545}, {'product_id': 'P57', 'price': 1045}]",2019-02-03 21:31:00
662,C28,"[{'product_id': 'P57', 'price': 610}, {'product_id': 'P45', 'price': 513}]",2019-02-03 14:50:00
663,C26,"[{'product_id': 'P37', 'price': 1178}, {'product_id': 'P40', 'price': 500}]",2019-02-03 12:12:00
664,C13,"[{'product_id': 'P33', 'price': 466}, {'product_id': 'P22', 'price': 1290}, {'product_id': 'P24', 'price': 1119}]",2019-02-03 11:58:00
665,C11,"[{'product_id': 'P40', 'price': 99}, {'product_id': 'P37', 'price': 1686}]",2019-02-03 23:18:00
666,C4,"[{'product_id': 'P33', 'price': 1526}, {'product_id': 'P29', 'price': 1622}]",2019-02-03 13:09:00
667,C137,"[{'product_id': 'P63', 'price': 1872}, {'product_id': 'P61', 'price': 1345}, {'product_id': 'P62', 'price': 542}]",2019-02-02 22:52:00
668,C125,"[{'product_id': 'P27', 'price': 281}]",2019-02-02 16:06:00
669,C121,"[{'product_id': 'P34', 'price': 835}]",2019-02-02 08:51:00
670,C117,"[{'product_id': 'P37', 'price': 1237}]",2019-02-02 03:16:00
671,C115,"[{'product_id': 'P23', 'price': 1008}, {'product_id': 'P30', 'price': 541}, {'product_id': 'P27', 'price': 962}]",2019-02-02 05:29:00
672,C104,"[{'product_id': 'P22', 'price': 1186}]",2019-02-02 12:56:00
673,C103,"[{'product_id': 'P59', 'price': 107}, {'product_id': 'P53', 'price': 1302}]",2019-02-02 23:30:00
674,C99,"[{'product_id': 'P38', 'price': 31}]",2019-02-02 15:14:00
675,C83,"[{'product_id': 'P52', 'price': 30}, {'product_id': 'P49', 'price': 1168}, {'product_id': 'P56', 'price': 642}]",2019-02-02 10:28:00
676,C82,"[{'product_id': 'P31', 'price': 1688}]",2019-02-02 22:27:00
677,C71,"[{'product_id': 'P45', 'price': 1336}]",2019-02-02 17:54:00
678,C68,"[{'product_id': 'P29', 'price': 1485}, {'product_id': 'P31', 'price': 1695}]",2019-02-02 22:29:00
679,C67,"[{'product_id': 'P48', 'price': 1440}, {'product_id': 'P46', 'price': 1521}, {'product_id': 'P58', 'price': 117}]",2019-02-02 10:21:00
680,C64,"[{'product_id': 'P26', 'price': 112}]",2019-02-02 07:03:00
681,C58,"[{'product_id': 'P43', 'price': 76}]",2019-02-02 19:49:00
682,C39,"[{'product_id': 'P35', 'price': 1027}, {'product_id': 'P38', 'price': 973}, {'product_id': 'P37', 'price': 919}]",2019-02-02 16:17:00
683,C38,"[{'product_id': 'P39', 'price': 158}, {'product_id': 'P38', 'price': 4}, {'product_id': 'P36', 'price': 1534}]",2019-02-02 09:25:00
684,C30,"[{'product_id': 'P43', 'price': 1727}]",2019-02-02 12:24:00
685,C20,"[{'product_id': 'P24', 'price': 1098}, {'product_id': 'P25', 'price': 1607}]",2019-02-02 18:26:00
686,C18,"[{'product_id': 'P61', 'price': 597}, {'product_id': 'P61', 'price': 1995}]",2019-02-02 11:00:00
687,C14,"[{'product_id': 'P31', 'price': 852}, {'product_id': 'P31', 'price': 1557}]",2019-02-02 06:55:00
688,C13,"[{'product_id': 'P13', 'price': 1596}]",2019-02-02 06:49:00
689,C12,"[{'product_id': 'P57', 'price': 51}, {'product_id': 'P58', 'price': 1240}, {'product_id': 'P51', 'price': 802}]",2019-02-02 06:42:00
690,C11,"[{'product_id': 'P48', 'price': 1706}]",2019-02-02 19:17:00
691,C7,"[{'product_id': 'P51', 'price': 836}]",2019-02-02 11:58:00
692,C6,"[{'product_id': 'P43', 'price': 1166}]",2019-02-02 11:22:00
693,C137,"[{'product_id': 'P53', 'price': 562}]",2019-02-01 12:25:00
694,C127,"[{'product_id': 'P07', 'price': 553}, {'product_id': 'P05', 'price': 317}]",2019-02-01 15:13:00
695,C119,"[{'product_id': 'P08', 'price': 504}, {'product_id': 'P04', 'price': 530}, {'product_id': 'P03', 'price': 1128}]",2019-02-01 10:47:00
696,C106,"[{'product_id': 'P33', 'price': 1823}, {'product_id': 'P34', 'price': 341}, {'product_id': 'P28', 'price': 1700}]",2019-02-01 13:27:00
697,C103,"[{'product_id': 'P25', 'price': 1696}]",2019-02-01 02:49:00
698,C84,"[{'product_id': 'P35', 'price': 1816}, {'product_id': 'P39', 'price': 1593}, {'product_id': 'P40', 'price': 949}]",2019-02-01 09:02:00
699,C83,"[{'product_id': 'P56', 'price': 246}, {'product_id': 'P49', 'price': 1723}, {'product_id': 'P51', 'price': 899}]",2019-02-01 02:59:00
700,C75,"[{'product_id': 'P30', 'price': 1541}, {'product_id': 'P32', 'price': 884}, {'product_id': 'P34', 'price': 605}]",2019-02-01 11:40:00
701,C71,"[{'product_id': 'P55', 'price': 1550}]",2019-02-01 18:36:00
702,C67,"[{'product_id': 'P11', 'price': 833}]",2019-02-01 22:49:00
703,C65,"[{'product_id': 'P40', 'price': 102}, {'product_id': 'P36', 'price': 1662}]",2019-02-01 03:12:00
704,C63,"[{'product_id': 'P61', 'price': 1982}, {'product_id': 'P63', 'price': 604}]",2019-02-01 16:45:00
705,C60,"[{'product_id': 'P39', 'price': 720}, {'product_id': 'P36', 'price': 537}]",2019-02-01 14:31:00
706,C58,"[{'product_id': 'P54', 'price': 1888}, {'product_id': 'P52', 'price': 1773}, {'product_id': 'P52', 'price': 946}]",2019-02-01 06:35:00
707,C39,"[{'product_id': 'P27', 'price': 835}, {'product_id': 'P24', 'price': 1670}]",2019-02-01 15:15:00
708,C22,"[{'product_id': 'P35', 'price': 869}, {'product_id': 'P38', 'price': 1310}]",2019-02-01 08:51:00
709,C14,"[{'product_id': 'P58', 'price': 81}, {'product_id': 'P54', 'price': 345}, {'product_id': 'P60', 'price': 961}]",2019-02-01 08:55:00
710,C11,"[{'product_id': 'P03', 'price': 221}, {'product_id': 'P07', 'price': 881}]",2019-02-01 10:12:00
711,C2,"[{'product_id': 'P28', 'price': 1811}, {'product_id': 'P22', 'price': 1851}, {'product_id': 'P30', 'price': 920}]",2019-02-01 05:25:00
712,C1,"[{'product_id': 'P35', 'price': 1301}, {'product_id': 'P37', 'price': 1579}]",2019-02-01 08:29:00
713,C133,"[{'product_id': 'P46', 'price': 752}, {'product_id': 'P48', 'price': 1232}, {'product_id': 'P57', 'price': 2}]",2019-01-31 21:46:00
714,C130,"[{'product_id': 'P17', 'price': 353}, {'product_id': 'P16', 'price': 661}, {'product_id': 'P13', 'price': 1262}]",2019-01-31 04:26:00
715,C117,"[{'product_id': 'P22', 'price': 1309}, {'product_id': 'P32', 'price': 787}, {'product_id': 'P29', 'price': 112}]",2019-01-31 18:50:00
716,C90,"[{'product_id': 'P33', 'price': 1342}]",2019-01-31 13:14:00
717,C84,"[{'product_id': 'P35', 'price': 1761}, {'product_id': 'P40', 'price': 1433}, {'product_id': 'P38', 'price': 1496}]",2019-01-31 11:52:00
718,C73,"[{'product_id': 'P45', 'price': 1054}, {'product_id': 'P42', 'price': 184}]",2019-01-31 13:21:00
719,C64,"[{'product_id': 'P31', 'price': 1349}, {'product_id': 'P24', 'price': 79}]",2019-01-31 12:24:00
720,C58,"[{'product_id': 'P60', 'price': 408}, {'product_id': 'P45', 'price': 243}, {'product_id': 'P51', 'price': 144}]",2019-01-31 13:46:00
721,C55,"[{'product_id': 'P61', 'price': 508}]",2019-01-31 07:28:00
722,C41,"[{'product_id': 'P38', 'price': 1621}]",2019-01-31 08:56:00
723,C33,"[{'product_id': 'P39', 'price': 267}]",2019-01-31 11:59:00
724,C32,"[{'product_id': 'P31', 'price': 262}, {'product_id': 'P22', 'price': 1271}]",2019-01-31 23:53:00
725,C30,"[{'product_id': 'P64', 'price': 1690}, {'product_id': 'P61', 'price': 811}, {'product_id': 'P64', 'price': 297}]",2019-01-31 18:43:00
726,C28,"[{'product_id': 'P48', 'price': 1801}, {'product_id': 'P58', 'price': 1121}, {'product_id': 'P59', 'price': 545}]",2019-01-31 22:22:00
727,C27,"[{'product_id': 'P31', 'price': 1974}]",2019-01-31 11:32:00
728,C11,"[{'product_id': 'P07', 'price': 611}, {'product_id': 'P08', 'price': 1473}, {'product_id': 'P07', 'price': 1624}]",2019-01-31 03:42:00
729,C135,"[{'product_id': 'P40', 'price': 1072}, {'product_id': 'P40', 'price': 1014}]",2019-01-30 11:28:00
730,C129,"[{'product_id': 'P37', 'price': 708}, {'product_id': 'P36', 'price': 1406}]",2019-01-30 15:47:00
731,C122,"[{'product_id': 'P61', 'price': 807}, {'product_id': 'P62', 'price': 162}]",2019-01-30 23:51:00
732,C117,"[{'product_id': 'P53', 'price': 1767}, {'product_id': 'P55', 'price': 1662}]",2019-01-30 22:27:00
733,C110,"[{'product_id': 'P04', 'price': 1978}, {'product_id': 'P10', 'price': 925}]",2019-01-30 04:11:00
734,C109,"[{'product_id': 'P46', 'price': 257}, {'product_id': 'P41', 'price': 1278}]",2019-01-30 08:31:00
735,C106,"[{'product_id': 'P25', 'price': 1905}, {'product_id': 'P27', 'price': 1513}, {'product_id': 'P23', 'price': 1232}]",2019-01-30 13:13:00
736,C99,"[{'product_id': 'P64', 'price': 1422}]",2019-01-30 10:38:00
737,C81,"[{'product_id': 'P03', 'price': 432}, {'product_id': 'P10', 'price': 927}, {'product_id': 'P11', 'price': 666}]",2019-01-30 03:52:00
738,C74,"[{'product_id': 'P24', 'price': 1802}, {'product_id': 'P24', 'price': 1104}]",2019-01-30 13:56:00
739,C71,"[{'product_id': 'P52', 'price': 1893}]",2019-01-30 10:20:00
740,C63,"[{'product_id': 'P61', 'price': 559}, {'product_id': 'P63', 'price': 90}, {'product_id': 'P62', 'price': 560}]",2019-01-30 15:56:00
741,C60,"[{'product_id': 'P35', 'price': 433}, {'product_id': 'P35', 'price': 243}, {'product_id': 'P35', 'price': 440}]",2019-01-30 12:17:00
742,C59,"[{'product_id': 'P61', 'price': 1190}]",2019-01-30 08:18:00
743,C47,"[{'product_id': 'P05', 'price': 156}, {'product_id': 'P06', 'price': 1939}]",2019-01-30 04:56:00
744,C45,"[{'product_id': 'P64', 'price': 959}, {'product_id': 'P62', 'price': 1018}]",2019-01-30 21:54:00
745,C32,"[{'product_id': 'P56', 'price': 835}, {'product_id': 'P42', 'price': 1069}]",2019-01-30 14:44:00
746,C30,"[{'product_id': 'P23', 'price': 449}, {'product_id': 'P22', 'price': 1810}]",2019-01-30 09:19:00
747,C25,"[{'product_id': 'P61', 'price': 555}, {'product_id': 'P63', 'price': 998}, {'product_id': 'P64', 'price': 1875}]",2019-01-30 19:14:00
748,C23,"[{'product_id': 'P62', 'price': 1620}, {'product_id': 'P62', 'price': 769}, {'product_id': 'P64', 'price': 1220}]",2019-01-30 04:35:00
749,C21,"[{'product_id': 'P32', 'price': 9}]",2019-01-30 13:07:00
750,C16,"[{'product_id': 'P22', 'price': 62}, {'product_id': 'P23', 'price': 75}, {'product_id': 'P33', 'price': 405}]",2019-01-30 22:54:00
751,C15,"[{'product_id': 'P13', 'price': 106}, {'product_id': 'P13', 'price': 967}, {'product_id': 'P18', 'price': 525}]",2019-01-30 05:11:00
752,C13,"[{'product_id': 'P56', 'price': 1537}, {'product_id': 'P48', 'price': 825}]",2019-01-30 09:53:00
753,C10,"[{'product_id': 'P64', 'price': 571}, {'product_id': 'P62', 'price': 326}]",2019-01-30 22:25:00
754,C4,"[{'product_id': 'P31', 'price': 1602}, {'product_id': 'P34', 'price': 563}, {'product_id': 'P23', 'price': 292}]",2019-01-30 14:03:00
755,C137,"[{'product_id': 'P60', 'price': 1924}, {'product_id': 'P58', 'price': 681}, {'product_id': 'P46', 'price': 100}]",2019-01-29 22:50:00
756,C131,"[{'product_id': 'P03', 'price': 608}, {'product_id': 'P01', 'price': 718}, {'product_id': 'P08', 'price': 308}]",2019-01-29 08:51:00
757,C114,"[{'product_id': 'P38', 'price': 577}]",2019-01-29 04:50:00
758,C108,"[{'product_id': 'P51', 'price': 1984}]",2019-01-29 03:35:00
759,C97,"[{'product_id': 'P52', 'price': 1921}]",2019-01-29 10:55:00
760,C95,"[{'product_id': 'P47', 'price': 1693}]",2019-01-29 14:53:00
761,C94,"[{'product_id': 'P46', 'price': 517}, {'product_id': 'P54', 'price': 1899}]",2019-01-29 08:01:00
762,C93,"[{'product_id': 'P39', 'price': 1510}, {'product_id': 'P36', 'price': 628}, {'product_id': 'P40', 'price': 584}]",2019-01-29 22:52:00
763,C92,"[{'product_id': 'P29', 'price': 1405}]",2019-01-29 08:30:00
764,C85,"[{'product_id': 'P64', 'price': 127}]",2019-01-29 18:50:00
765,C82,"[{'product_id': 'P22', 'price': 1708}, {'product_id': 'P27', 'price': 1193}, {'product_id': 'P33', 'price': 1783}]",2019-01-29 19:27:00
766,C65,"[{'product_id': 'P32', 'price': 1285}]",2019-01-29 22:26:00
767,C60,"[{'product_id': 'P58', 'price': 1560}]",2019-01-29 06:25:00
768,C54,"[{'product_id': 'P27', 'price': 1842}]",2019-01-29 17:29:00
769,C53,"[{'product_id': 'P36', 'price': 748}]",2019-01-29 02:59:00
770,C48,"[{'product_id': 'P64', 'price': 173}, {'product_id': 'P64', 'price': 1439}, {'product_id': 'P64', 'price': 1666}]",2019-01-29 11:15:00
771,C44,"[{'product_id': 'P27', 'price': 505}]",2019-01-29 21:33:00
772,C34,"[{'product_id': 'P41', 'price': 860}]",2019-01-29 05:38:00
773,C29,"[{'product_id': 'P02', 'price': 1179}, {'product_id': 'P03', 'price': 1674}]",2019-01-29 09:53:00
774,C27,"[{'product_id': 'P27', 'price': 1236}, {'product_id': 'P30', 'price': 1729}]",2019-01-29 04:49:00
775,C25,"[{'product_id': 'P39', 'price': 1382}, {'product_id': 'P40', 'price': 1334}, {'product_id': 'P35', 'price': 770}]",2019-01-29 18:58:00
776,C13,"[{'product_id': 'P30', 'price': 1596}, {'product_id': 'P32', 'price': 1636}]",2019-01-29 12:36:00
777,C11,"[{'product_id': 'P40', 'price': 192}]",2019-01-29 20:29:00
778,C8,"[{'product_id': 'P03', 'price': 776}]",2019-01-29 16:41:00
779,C137,"[{'product_id': 'P64', 'price': 1923}, {'product_id': 'P63', 'price': 993}]",2019-01-28 23:20:00
780,C133,"[{'product_id': 'P49', 'price': 1988}, {'product_id': 'P50', 'price': 1881}]",2019-01-28 15:25:00
781,C132,"[{'product_id': 'P52', 'price': 682}]",2019-01-28 22:15:00
782,C130,"[{'product_id': 'P39', 'price': 219}, {'product_id': 'P40', 'price': 683}, {'product_id': 'P40', 'price': 1138}]",2019-01-28 05:47:00
783,C126,"[{'product_id': 'P24', 'price': 204}, {'product_id': 'P24', 'price': 511}, {'product_id': 'P29', 'price': 255}]",2019-01-28 15:31:00
784,C125,"[{'product_id': 'P27', 'price': 1431}, {'product_id': 'P32', 'price': 433}]",2019-01-28 21:15:00
785,C121,"[{'product_id': 'P22', 'price': 900}]",2019-01-28 09:51:00
786,C110,"[{'product_id': 'P38', 'price': 1319}]",2019-01-28 02:55:00
787,C103,"[{'product_id': 'P25', 'price': 1166}]",2019-01-28 08:22:00
788,C97,"[{'product_id': 'P57', 'price': 1237}, {'product_id': 'P55', 'price': 220}]",2019-01-28 07:25:00
789,C92,"[{'product_id': 'P34', 'price': 676}, {'product_id': 'P27', 'price': 1953}]",2019-01-28 19:05:00
790,C82,"[{'product_id': 'P22', 'price': 1683}, {'product_id': 'P32', 'price': 467}, {'product_id': 'P24', 'price': 1827}]",2019-01-28 06:52:00
791,C81,"[{'product_id': 'P11', 'price': 927}, {'product_id': 'P01', 'price': 1701}]",2019-01-28 10:57:00
792,C74,"[{'product_id': 'P31', 'price': 1861}, {'product_id': 'P22', 'price': 371}]",2019-01-28 05:42:00
793,C64,"[{'product_id': 'P33', 'price': 1651}, {'product_id': 'P23', 'price': 1191}, {'product_id': 'P26', 'price': 229}]",2019-01-28 17:23:00
794,C53,"[{'product_id': 'P51', 'price': 713}]",2019-01-28 21:40:00
795,C45,"[{'product_id': 'P64', 'price': 1639}, {'product_id': 'P63', 'price': 619}]",2019-01-28 14:30:00
796,C41,"[{'product_id': 'P37', 'price': 912}, {'product_id': 'P36', 'price': 687}, {'product_id': 'P36', 'price': 1608}]",2019-01-28 08:16:00
797,C35,"[{'product_id': 'P03', 'price': 476}]",2019-01-28 08:38:00
798,C31,"[{'product_id': 'P61', 'price': 1379}]",2019-01-28 22:32:00
799,C30,"[{'product_id': 'P22', 'price': 1054}]",2019-01-28 11:46:00
800,C29,"[{'product_id': 'P52', 'price': 403}, {'product_id': 'P42', 'price': 35}]",2019-01-28 02:58:00
801,C28,"[{'product_id': 'P51', 'price': 1864}, {'product_id': 'P54', 'price': 779}, {'product_id': 'P56', 'price': 1599}]",2019-01-28 11:24:00
802,C20,"[{'product_id': 'P08', 'price': 93}]",2019-01-28 03:10:00
803,C12,"[{'product_id': 'P48', 'price': 1220}, {'product_id': 'P54', 'price': 267}]",2019-01-28 23:50:00
804,C11,"[{'product_id': 'P06', 'price': 1443}, {'product_id': 'P09', 'price': 514}]",2019-01-28 14:13:00
805,C6,"[{'product_id': 'P18', 'price': 1161}]",2019-01-28 05:17:00
806,C1,"[{'product_id': 'P50', 'price': 1653}]",2019-01-28 03:55:00
807,C135,"[{'product_id': 'P40', 'price': 137}, {'product_id': 'P36', 'price': 1647}, {'product_id': 'P37', 'price': 754}]",2019-01-27 23:12:00
808,C134,"[{'product_id': 'P35', 'price': 179}, {'product_id': 'P40', 'price': 41}]",2019-01-27 11:48:00
809,C129,"[{'product_id': 'P35', 'price': 1811}, {'product_id': 'P36', 'price': 746}]",2019-01-27 21:33:00
810,C120,"[{'product_id': 'P11', 'price': 550}, {'product_id': 'P06', 'price': 1239}]",2019-01-27 05:46:00
811,C117,"[{'product_id': 'P36', 'price': 1626}, {'product_id': 'P38', 'price': 1283}]",2019-01-27 13:57:00
812,C111,"[{'product_id': 'P51', 'price': 660}]",2019-01-27 17:15:00
813,C109,"[{'product_id': 'P37', 'price': 77}, {'product_id': 'P40', 'price': 293}, {'product_id': 'P35', 'price': 357}]",2019-01-27 18:09:00
814,C105,"[{'product_id': 'P63', 'price': 634}, {'product_id': 'P61', 'price': 10}, {'product_id': 'P62', 'price': 876}]",2019-01-27 03:17:00
815,C86,"[{'product_id': 'P12', 'price': 1470}, {'product_id': 'P04', 'price': 371}, {'product_id': 'P06', 'price': 974}]",2019-01-27 17:26:00
816,C84,"[{'product_id': 'P36', 'price': 1814}, {'product_id': 'P38', 'price': 1175}]",2019-01-27 04:34:00
817,C65,"[{'product_id': 'P34', 'price': 1536}, {'product_id': 'P28', 'price': 869}]",2019-01-27 13:13:00
818,C64,"[{'product_id': 'P23', 'price': 564}]",2019-01-27 03:25:00
819,C63,"[{'product_id': 'P61', 'price': 1488}, {'product_id': 'P62', 'price': 169}]",2019-01-27 03:54:00
820,C52,"[{'product_id': 'P25', 'price': 505}, {'product_id': 'P23', 'price': 794}, {'product_id': 'P33', 'price': 1758}]",2019-01-27 13:14:00
821,C48,"[{'product_id': 'P64', 'price': 403}, {'product_id': 'P63', 'price': 1705}, {'product_id': 'P64', 'price': 763}]",2019-01-27 09:19:00
822,C40,"[{'product_id': 'P52', 'price': 1993}]",2019-01-27 22:30:00
823,C29,"[{'product_id': 'P36', 'price': 342}, {'product_id': 'P35', 'price': 1771}, {'product_id': 'P38', 'price': 639}]",2019-01-27 15:50:00
824,C28,"[{'product_id': 'P49', 'price': 390}, {'product_id': 'P42', 'price': 969}, {'product_id': 'P48', 'price': 1732}]",2019-01-27 22:57:00
825,C26,"[{'product_id': 'P31', 'price': 1441}, {'product_id': 'P23', 'price': 1797}, {'product_id': 'P34', 'price': 633}]",2019-01-27 18:37:00
826,C20,"[{'product_id': 'P53', 'price': 1959}, {'product_id': 'P52', 'price': 1320}, {'product_id': 'P45', 'price': 694}]",2019-01-27 05:41:00
827,C19,"[{'product_id': 'P04', 'price': 830}]",2019-01-27 10:23:00
828,C14,"[{'product_id': 'P48', 'price': 940}, {'product_id': 'P47', 'price': 1609}, {'product_id': 'P53', 'price': 6}]",2019-01-27 21:48:00
829,C12,"[{'product_id': 'P43', 'price': 91}, {'product_id': 'P49', 'price': 53}, {'product_id': 'P56', 'price': 75}]",2019-01-27 15:37:00
830,C9,"[{'product_id': 'P09', 'price': 1916}, {'product_id': 'P04', 'price': 54}]",2019-01-27 05:59:00
831,C7,"[{'product_id': 'P49', 'price': 536}, {'product_id': 'P41', 'price': 38}, {'product_id': 'P42', 'price': 966}]",2019-01-27 10:43:00
832,C137,"[{'product_id': 'P30', 'price': 950}, {'product_id': 'P27', 'price': 460}]",2019-01-26 13:46:00
833,C135,"[{'product_id': 'P37', 'price': 182}, {'product_id': 'P40', 'price': 1908}, {'product_id': 'P38', 'price': 41}]",2019-01-26 16:56:00
834,C134,"[{'product_id': 'P29', 'price': 255}]",2019-01-26 04:16:00
835,C129,"[{'product_id': 'P57', 'price': 1152}, {'product_id': 'P49', 'price': 1039}]",2019-01-26 03:09:00
836,C126,"[{'product_id': 'P25', 'price': 603}, {'product_id': 'P29', 'price': 1494}]",2019-01-26 23:03:00
837,C123,"[{'product_id': 'P28', 'price': 723}]",2019-01-26 17:34:00
838,C81,"[{'product_id': 'P64', 'price': 1600}]",2019-01-26 03:53:00
839,C78,"[{'product_id': 'P45', 'price': 1881}, {'product_id': 'P52', 'price': 1145}, {'product_id': 'P47', 'price': 345}]",2019-01-26 16:22:00
840,C68,"[{'product_id': 'P26', 'price': 804}]",2019-01-26 05:12:00
